Rank,UserID,Username,Level,XP,Messages
6022,1367902586669109308,ajesac,3,522,25
6023,695353305957793822,mamukkmmm,3,522,28
6024,974987880718016584,robyshan_90500_07343,3,521,27
6025,963149512703103076,basedmisandrist,3,521,27
6026,1147979770043310150,btslover0723,3,521,26
6027,800618355622936607,atomicsapper,3,521,26
6028,1115205031671644241,moneycomesmyway,3,520,26
6029,1158475667193737357,foofrog,3,520,26
6030,816732339341492265,haider2778,3,520,27
6031,1084271174520950909,1s2o,3,520,27
6032,1316700098830405632,xm15._56903,3,520,25
6033,746997015342219274,anon695,3,520,25
6034,1162165557647380542,lucifeeeeeeeer,3,520,25
6035,713320217303973998,jorgetheman67,3,520,26
6036,708561330222661672,ppt_panda,3,519,27
6037,628245488457482260,frieswithbruh,3,519,25
6038,989578152508538941,tobirulz16,3,519,25
6039,604699788533039115,waseem.ae,3,519,26
6040,1310166446399291469,tigresskntop,3,519,26
6041,858577452480724992,taracummy,3,519,25
6042,897878315782787082,ricardo11000207,3,519,25
6043,1270370733767524443,kipseng,3,519,25
6044,1247848602781351956,casualtiies,3,519,26
6045,1409766328935387201,missmaria_57124,3,519,26
6046,1108612449306943579,.sanvee12,3,518,27
6047,1223597680924557425,eartheater1,3,518,26
6048,1029261550755782708,idkwtn,3,518,26
6049,1336220038293753947,risne0835,3,518,26
6050,1048446714530517042,dxrk2428,3,518,26
6051,1189626544478502963,cheekyblinder_53301,3,517,26
6052,262576033323155458,ryann2k,3,517,26
6053,1089933377261555823,ikilledbunny,3,517,26
6054,624876183300997131,herrsheyys,3,517,25
6055,1094184508833681458,bubblegum_bitch.,3,517,26
6056,1142061362709790803,aarifshrestha,3,517,27
6057,827474523569520660,hasuib,3,517,25
6058,819018030725988362,chinas_,3,517,27
6059,710639598296104960,hamza66908,3,516,27
6060,738413781796782170,cripsycoke,3,516,26
6061,620063707875115048,obeseorangutan,3,515,26
6062,714200746605936751,jaysums,3,515,27
6063,753156021123285034,whitenigger123,3,515,24
6064,953722413894492240,george9750,3,515,27
6065,1117624512855425145,realjakey,3,515,25
6066,1159408894175625226,tarimbus,3,515,26
6067,1209511755269673000,aayo669,3,515,26
6068,738423332189503568,stupidli,3,515,27
6069,478652502590357515,troyz_.,3,515,24
6070,775532321108656182,.jarler,3,515,25
6071,485475602313510916,prezi.,3,514,25
6072,1123236489019543626,01010101010101110111,3,514,25
6073,1012979121598509086,luank_06813,3,514,26
6074,845182601047834685,zabloing777,3,514,28
6075,755626923123540108,aditi7604,3,514,24
6076,642331034129661953,idkmyname_123,3,514,25
6077,1272286713108107295,avian_78,3,514,26
6078,887149111642554369,astattine,3,514,26
6079,1058387659602534440,samaun0823,3,514,25
6080,1032364019526402139,toastsandw1ch,3,514,26
6081,879942913558196255,capn_pengu,3,513,26
6082,782875968435126282,wa.0000,3,513,26
6083,1440750133842280488,.whentherainstops,3,513,24
6084,761896193864630282,t_2valid,3,512,26
6085,742071833695879328,jessieplayscod0004,3,512,26
6086,1149961535310008322,guplia,3,512,27
6087,705365026294333520,n127tta,3,512,25
6088,714899950411972670,safiro.,3,512,27
6089,755831226161561812,kiwiwiwiiii.,3,511,24
6090,858594535281131530,shnsluv,3,511,25
6091,780058387164692490,sodiumchloride8863,3,511,27
6092,942993206478520370,uyihz_.,3,511,27
6093,885407040191754270,fadi600,3,511,27
6094,1304431441056366674,shakespeare0541,3,511,27
6095,1313600228896538665,boyykiisser3,3,511,26
6096,895193692682473493,schiriscool,3,511,27
6097,1114043060599406693,thatguyn,3,511,25
6098,458895877017436161,hongmeiren,3,510,25
6099,1312869448654389358,jzee0614,3,510,27
6100,1107763015526400101,mahnoor.a.,3,509,24
6101,658273655364517917,musti5457,3,509,25
6102,1065295463089180763,upuri,3,509,17
6103,1237739859100041226,exquisite_papaya_90568,3,508,25
6104,707555638338650163,dcoolx,3,508,26
6105,794629169996627978,kriskrishna14,3,508,25
6106,1394400463037661417,blackahcuh,3,508,28
6107,1163510184744853595,salty567,3,507,26
6108,788712259408101417,yourlocalteta,3,507,24
6109,555754579011305507,qtblitz.,3,507,25
6110,717829647567552512,matr1x._.,3,507,25
6111,1286960225974222901,7888flying,3,507,25
6112,718807696136208404,me_myself6956,3,507,25
6113,1085502037480968242,fuckaj.,3,507,25
6114,1476276067512881335,ilovestrawberrypancake,3,507,26
6115,1133462885209735249,kakskskskskjsjsjsh,3,506,25
6116,1203376302581878867,mathemastic_06875,3,506,25
6117,783222822624296960,cupcakeeats,3,506,24
6118,956547863507251262,akshitha_18,3,506,25
6119,704059481641713704,nvm6654,3,506,25
6120,824281885839720500,_ozzymandias_,3,506,24
6121,1351169013148811347,firecoldhotice_12,3,506,25
6122,1138716993227325440,unknownspid3r,3,505,25
6123,635067733809299456,tnb.7924,3,505,26
6124,1369615331123003443,vcrockz20,3,505,25
6125,754903008235618385,eyebrooo_,3,504,25
6126,361552025365905409,e4er5r,3,504,25
6127,1234543763876220958,aviagalaxy_,3,504,24
6128,725702653811753000,gcbacker,3,504,24
6129,1243431200224186399,0809122501,3,504,26
6130,1149693359208812616,nik_721_02481,3,504,26
6131,1026463415599906866,tatakaii.,3,504,26
6132,809330248314388490,xyxyxye,3,504,26
6133,650676192256589835,dmr4543,3,504,24
6134,749616708909662228,re.yomi,3,504,25
6135,670930716355199007,lys_mara,3,504,26
6136,837569708973883402,dan_ner,3,504,25
6137,1044454226530676806,simp6905,3,503,26
6138,1103008184920191036,hhmcothahttlhhmconhahtl,3,503,26
6139,857578526349983765,nuhan0721,3,503,25
6140,417648844914950145,fartmaster212,3,503,26
6141,751436764710830104,mastertoxic1705,3,503,25
6142,502757161231974402,co_rdinate,3,503,25
6143,705269586454511618,zen_zaruto,3,503,26
6144,475235964642656269,ytkerfuffles,3,503,26
6145,1451532490656448512,madasjmorgan,3,503,26
6146,1446469274284593232,moranacaine143,3,503,25
6147,1042382616122372236,ru_h.,3,502,25
6148,752444543886032926,kiki123451852,3,502,25
6149,840203095908286474,cyannnnnn,3,502,25
6150,725762600343830569,shoaib.m1,3,502,25
6151,1286994064440557623,whispering_sotboxxer,3,502,24
6152,789341139731611720,9dreadcashew,3,502,25
6153,481094780303179777,immersedthom,3,502,24
6154,1015276758578237520,ishyfishy4500,3,502,26
6155,1083392057906843658,whoslxy.,3,501,25
6156,1308095780732801080,holyquinn,3,501,26
6157,941301220704935956,saviours.sunflower,3,501,25
6158,943544025405874226,ols4092,3,501,26
6159,352732774198935552,alienwarez,3,500,25
6160,760356183890067457,turhan3301,3,500,26
6161,1124374168855662675,urlocalislanderrr,3,500,24
6162,822515409944182804,hallow00.,3,500,26
6163,804629550805942312,fatima5,3,500,26
6164,648180108493979660,olliethedude1987,3,500,25
6165,1287096369336549460,wavex_11,3,500,25
6166,1432440956371861514,forallthedogsscaryhoursedition,3,500,25
6167,179070048890126336,finchw,3,499,25
6168,535881574194085899,its_moo,3,499,26
6169,755622349969031169,kiyannkiyan,3,499,25
6170,747695014586482748,firaz.ashraff,3,499,24
6171,695356484799692894,kenzyk27,3,499,25
6172,300331132174729217,lilmatteovertt,3,499,25
6173,1155926176573948004,gerry3333,3,499,25
6174,1030146399226048572,sqhwz,3,499,25
6175,1366795876307177655,4mmd._,3,499,25
6176,1118204130272493710,hussssain,3,499,26
6177,675756361996304421,noodlewoodlepoodle,3,499,25
6178,983791235418447902,rat59,3,499,25
6179,916472093007286362,vibin.17,3,498,25
6180,1102525645143146546,0.3azazithink,3,498,26
6181,1139510496584794184,seebay.,3,498,25
6182,1236663158299689064,notniuq__,3,498,26
6183,550766189400424449,brokenv.2,3,498,25
6184,1090613300410204194,itz._a17,3,498,24
6185,742058290552373364,mimi_online,3,498,26
6186,1049984264642506782,fullmoondeathclassical,3,498,25
6187,720822772023951402,lynisc,3,498,25
6188,1310618928715796500,16valkyrie,3,498,25
6189,1371933669693980673,technician0601,3,498,26
6190,954382182653231276,prav1n_,3,498,25
6191,673629702019088384,muaz787,3,498,26
6192,445216833985970196,tailblazer787_777,3,497,24
6193,631430366036754449,triw3,3,497,25
6194,1208668126405726239,sam_layamr_,3,497,24
6195,801752531389644822,blas_123,3,497,26
6196,1366465457824989317,shay__.1,3,497,26
6197,607514572403900426,noshi.da.soldier,3,497,25
6198,1336772367547895833,idkgp.,3,497,25
6199,1453976951151661117,cashwoney,3,497,24
6200,962456342608613396,coco2030,3,496,24
6201,811401224427012127,g_009,3,496,25
6202,650380313440026686,jorgesan,3,495,24
6203,687581695096127488,blu08402,3,495,24
6204,1112826700087185409,kirbyo__,3,495,24
6205,691856344705269770,veggietables.,3,495,24
6206,759332968304738326,arwakiyumi,3,495,25
6207,875353809709334608,akshu_t,3,495,25
6208,1415233584528228372,sleepykoala5,3,495,25
6209,714770049721827358,itsme_emmax,3,494,24
6210,1342207077023748116,za7dan,3,494,24
6211,1161528298782871562,cairo_sweet,3,494,24
6212,1335934033774776320,azmainzz_27766,3,494,24
6213,714713528287625286,grandiose_ely,3,494,26
6214,1145837033844121690,mideyy7,3,493,24
6215,774773817876021270,cantey.,3,493,25
6216,909827841082925096,micll,3,493,24
6217,519559644461400074,adz317,3,493,24
6218,1066383628839428197,sabeehscythe02,3,493,24
6219,969082972479307847,falalalaala,3,493,24
6220,929956999288987708,mathii999,3,492,25
6221,764373946594230282,shamwoir,3,491,25
6222,992174563666436237,1lolly1,3,491,24
6223,1117168357519663155,ohlawdhavemercy,3,491,24
6224,872845650721652766,i_am_sayang,3,491,25
6225,732255274299031612,thumbsdownemoji,3,491,25
6226,1391404753526984776,abdullahi03169,3,491,25
6227,597789992948989953,kholinstark,3,490,25
6228,1001120545296887888,nc_cbstm,3,490,24
6229,988844253218209802,daddy_rho,3,490,25
6230,834576415440633866,steedroat,3,490,25
6231,827801606804078592,kailuei,3,490,24
6232,724497203795722250,aespiicy,3,490,24
6233,756157472707969024,sathguru_1803,3,489,25
6234,1100104654945276066,motherofshitmonks,3,489,25
6235,735716905301835846,alishba9264,3,489,24
6236,702899437139394612,isaacinthecar,3,489,23
6237,1241426058373365892,bloodbossmir,3,489,25
6238,1157678206917296138,cookiemonstern,3,489,24
6239,1005066795708854293,moeez3628,3,488,24
6240,1175403241727602718,elementalguy_09,3,488,24
6241,1237452644704845896,danknoob03_62356,3,488,24
6242,838024543322898442,prux_,3,488,26
6243,1115549966706933822,shadoz12,3,488,24
6244,1045531212736909342,david_m141,3,488,24
6245,751008976866377738,woooooooooooooo6898,3,488,24
6246,749006693098324000,ukronix,3,487,25
6247,1192112985263571064,calisthenicsguy,3,487,25
6248,918003755566374932,cottagewh0ref4g,3,487,26
6249,432501463923556362,terminal006,3,487,24
6250,349856716097191937,bangla_fresh,3,487,24
6251,691867680612941834,gotosleepmaya__0,3,487,25
6252,907863922357440512,.raahil,3,487,24
6253,1033355590107410444,mk_yas,3,487,24
6254,1269438473954394184,shadow.0911,3,487,24
6255,770951115797037068,rayhxn97,3,486,25
6256,1172926251846094938,_waffle._86051,3,486,25
6257,872666367281754143,siddharthabhusal,3,486,23
6258,582268173391233034,forgotten9489,3,486,23
6259,739194279032914021,muzzi6770,3,486,26
6260,950071286686695505,r4zn.19,3,486,24
6261,778315416391909406,kanekiken6900,3,486,24
6262,746080311523147889,pico_niko,3,486,24
6263,680878924414189650,jungwonnies,3,486,25
6264,974869728868855839,yamaan_momin,3,486,24
6265,1377642437782143107,arjun_72263,3,486,25
6266,1347160430778519592,syedmateenali,3,486,24
6267,714499030830546946,titansama,3,485,25
6268,763677226838523916,ruhmahashmi,3,485,25
6269,694055323526365264,bothutthuoc,3,485,24
6270,904097536351027261,steve_xoxx6962,3,485,24
6271,1366360340211695700,jovial_hummingbird_34841,3,485,25
6272,753967172426006578,user824712834,3,485,24
6273,1175665977732632586,._.illusi0n,3,485,24
6274,1325535330144751761,mrnoone_0,3,485,24
6275,1134387438832324638,goofyguy123,3,484,24
6276,593330898124931072,archon3733,3,484,25
6277,1165755655429292152,ceebit1,3,484,23
6278,930906838596223016,atomic_duck,3,484,23
6279,776763384481447936,deenzkamal,3,483,24
6280,516114468737122305,mewory,3,483,26
6281,556808365574193194,chun.chun.maru,3,483,24
6282,586577836815679504,reawya,3,483,25
6283,882139387813572640,a___.____11,3,483,24
6284,485110937741819917,animatorpro,3,483,23
6285,716914536732557333,bigglowybug,3,483,24
6286,949743916398280705,amaan7933.7933,3,483,25
6287,1038443212341256233,goodtimeswithcas,3,483,23
6288,794902886675906610,h3822,3,482,24
6289,905922082850889739,starbytes.dream,3,482,25
6290,1228406997410644050,helpmeplz0247,3,482,24
6291,901319566024667217,nptubehdakanp,3,482,25
6292,1237423352138694687,magdysuleimanjr,3,482,24
6293,1016748588480610394,meowyo_,3,482,24
6294,834173076471283763,blonde.ad,3,482,25
6295,704300617408970923,abcacas,3,482,26
6296,518316106625056789,phobia_._,3,481,25
6297,554296298946297877,xsha.finx,3,481,23
6298,1226488815565275206,meowmeowmeow333333,3,481,25
6299,587966832271687691,dr_toxic69,3,481,24
6300,684600512594837525,some1makeitidk,3,481,24
6301,784827627877302293,ult0322,3,480,24
6302,1029701229179314187,gahdamruvi,3,480,24
6303,1131090628332245073,orca1065,3,480,22
6304,707182820551819265,rainydays5137,3,480,23
6305,1149330635572392027,clizzee_,3,480,24
6306,1268940513361526887,bobbyjoelwastaken,3,480,25
6307,768746009772687380,shahata6032,3,480,25
6308,489405826155544587,_kittyclaws,3,480,25
6309,1368639842442809365,sliha0509_75625,3,480,22
6310,1027321272025223278,sanamonrolls,3,480,24
6311,721032356772839525,promethazinepipedup,3,479,25
6312,756023829004025986,nsk123,3,479,24
6313,1295998326877192202,tiger_29739,3,479,24
6314,904098318253162496,crimson_.19,3,479,23
6315,617038341166202949,babyt4272,3,479,25
6316,1407384638745219153,infrabeck.,3,479,24
6317,1031241278626738197,uptito,3,478,24
6318,598080362777673740,deeznuts0884,3,478,24
6319,645645510257934346,loris7821,3,478,23
6320,784483413372567572,lujxna,3,478,23
6321,902959565799309363,aeroformula,3,478,24
6322,490226726756941876,einsteinibraheem,3,477,23
6323,1085220350612217888,wuxiiii,3,477,23
6324,735606179098525746,noone1q2w,3,477,23
6325,1284541439199416410,husbieyu,3,477,23
6326,643799009345011724,e_xpress,3,476,23
6327,1246368248002252836,baniaz_25,3,476,24
6328,1321230612622999659,bella038540,3,476,23
6329,581858824579973120,mindedqt.,3,476,24
6330,1347077633984430090,_s_p_i_d_e_y__,3,476,24
6331,329532528031563777,dani_545,3,476,23
6332,1335663652094738448,sk.msijpgg,3,476,24
6333,1127932048028487711,amyth_08_81772,3,476,25
6334,503909194663985170,washed2540,3,475,24
6335,504166032538206220,nwitsu,3,475,24
6336,1289526808978526250,mr.k_106,3,475,23
6337,1190174999521267834,evaggelia.econ,3,475,23
6338,324380587035197453,goldenroyal,3,475,24
6339,984067732909752392,yun0512,3,475,24
6340,751096616462581810,penguinboi5910,2,474,24
6341,982116356482822154,grimthewhale,2,474,23
6342,1154324691377475614,xlr8.0,2,474,24
6343,605727398838796288,taerries,2,474,25
6344,1008552109135896698,roadkiller05.13,2,474,24
6345,388662187440209932,_mid_knight,2,474,24
6346,1232972199342768261,theworldispink_33266,2,474,24
6347,1190810488762814464,zh0261,2,474,25
6348,1050913916772962364,luqi8630,2,474,24
6349,1105309514309324862,hitektektek,2,474,23
6350,758924308155465728,ebtidashams,2,474,25
6351,844304770998468658,toum3,2,474,23
6352,474575180950274089,aydinq,2,474,23
6353,683974066675122251,Titan,2,473,23
6354,553602632233517056,christopher_roidfield,2,473,24
6355,773894606491877388,daddychill2303,2,473,24
6356,369536185217056770,mayonaise,2,473,23
6357,705657513445687339,raks5008,2,473,24
6358,841719637489745992,wizard011167,2,473,24
6359,569475488096190484,xox0gossipgirl_,2,473,23
6360,817504231321108560,abosmady,2,473,25
6361,711486127034466374,flourishingthorns,2,473,24
6362,387406082521300994,reduov,2,472,24
6363,745699769120325782,steamy.d1,2,472,24
6364,1113812150436253726,avatar7870,2,472,24
6365,996089556401143848,k1ngtj,2,472,24
6366,875358741481013278,lizzyo7o,2,472,23
6367,1079471495782342809,jenquiii,2,471,23
6368,852496150840737803,urs.truly_kate,2,471,24
6369,998912769959133225,menni5888,2,471,24
6370,988413367402246187,akshara07,2,471,24
6371,1339922603128651811,itsme11188,2,471,24
6372,1366380994856489092,flyingbird125,2,471,24
6373,630308698538901504,timoneedstimetoadapt,2,471,23
6374,1291664618619408456,lilyyvi,2,471,24
6375,473165277010591745,m4k1m45ter,2,471,24
6376,1026579107166822409,vryogio,2,471,24
6377,1310024661022674966,nicolette.08,2,470,25
6378,690899631558623315,seira7546,2,470,22
6379,1407795934217244765,sp_optimus,2,470,23
6380,349140999940866049,wormal,2,469,23
6381,1236591925285621812,marshwasn0there,2,469,25
6382,756425551043887164,champagnemother,2,469,23
6383,668915817714286623,shadyysameh,2,469,23
6384,821717943754424320,.gamerv2,2,469,24
6385,1373040869841698896,whoonearthisdat,2,469,23
6386,1101107868620574770,darkgoon_5,2,469,24
6387,800253774458650665,shvlntn,2,469,24
6388,768696293782192149,sanad0699,2,468,23
6389,537507589710151690,bread.pitt,2,468,22
6390,728272083410485364,baka5818,2,468,24
6391,487951146699194378,jres,2,468,23
6392,761288855483580416,vanesaa._,2,468,23
6393,893233299688931349,qwerty1571,2,468,24
6394,1336296137321087006,yummypotato2014_7,2,468,23
6395,361514844727410688,unknown2059,2,468,24
6396,1381690312610545764,_jin.wu__17432,2,468,23
6397,885393012996325396,wave.2.ems,2,468,24
